cancer_class,subject_cui,pass_all_3,pass_all_3_cancer_types,object_cui,pass_all_3_count
Breast Cancer,C0246421,,,C1562029,0
Breast Cancer,C0065879,"['C0003993', 'C4086264', 'C0011015', 'C4080091', 'C0040864', 'C0008163', 'C0071836', 'C0010711', 'C2980091', 'C3853921', 'C0025033', 'C0039902', 'C0040987', 'C1130428', 'C0057992', 'C0053523', 'C2987603', 'C1134659', 'C0796392', 'C0393022', 'C4055433', 'C0000618', 'C0013089', 'C4079830', 'C0066700', 'C3273827', 'C1516119', 'C1144149', 'C0042679', 'C0717670', 'C0042682', 'C2987430', 'C1832027', 'C4683810', 'C0039512', 'C0672708', 'C4078312', 'C0021735', 'C2604307', 'C0010583', 'C1567130', 'C0004475', 'C0541315', 'C0253355', 'C0011777', 'C2742502', 'C0218986', 'C0072980', 'C1721377', 'C0060483', 'C0020789', 'C1122962', 'C2930789', 'C2980094', 'C2352806', 'C3467876', 'C4079208', 'C0019588', 'C4301624', 'C0015133', 'C0016294', 'C0049065', 'C1831796', 'C2699709', 'C0062941', 'C3853839', 'C3255208', 'C1567753', 'C0995188', 'C4519428', 'C4056441', 'C0005308', 'C1831828', 'C0069717', 'C0025147', 'C2987417', 'C0018513', 'C0005310', 'C1533699', 'C0071568', 'C0016299', 'C1721300', 'C0078257', 'C3181682', 'C2974289', 'C0246415', 'C0056391', 'C1455147', 'C0026256', 'C1700874', 'C0040976', 'C2697961', 'C0092801', 'C0051556', 'C0020402', 'C1176309', 'C0039871', 'C0032950', 'C0032952', 'C1707080', 'C0030896', 'C0011707', 'C2987648', 'C0059874', 'C0026259']","[('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Non-Hodgkin Lymphoma',), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia',), ('Melanoma',), ('Kidney Cancer',), ('Lung Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Melanoma')]",C1562029,105
Breast Cancer,C0025826,"['C1144149', 'C1176020', 'C0117996', 'C1533699', 'C3896940', 'C0011015', 'C0210657', 'C0042682', 'C2987430', 'C0040864', 'C4080091', 'C0123931', 'C0055900', 'C4519273', 'C0065175', 'C0025684', 'C0019588', 'C0063077', 'C4049146', 'C0245194', 'C0016360', 'C4301624', 'C0015133', 'C1455147', 'C0056391', 'C0010927', 'C3818721', 'C0146224', 'C0025033', 'C0021735', 'C0016294', 'C2604307', 'C1831796', 'C0026256', 'C0005311', 'C0040866', 'C2697961', 'C0062941', 'C0042670', 'C0762737', 'C1567130', 'C0770560', 'C0004475', 'C0020402', 'C0935989', 'C0059874', 'C1567753', 'C4682397', 'C4519428', 'C0011777', 'C0092777', 'C4079830', 'C4056441', 'C0066700', 'C0907349', 'C0069717', 'C0879427', 'C0060483', 'C0026259', 'C0020789']","[('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia',), ('Melanoma',), ('Kidney Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Leukemia', 'Melanoma')]",C1562029,60
Breast Cancer,C2713008,"['C1516119', 'C1144149', 'C1533699', 'C3896940', 'C0071568', 'C0011015', 'C0042679', 'C0016299', 'C1721300', 'C2987430', 'C4080091', 'C2930789', 'C0210657', 'C0008163', 'C0011705', 'C3181682', 'C4683810', 'C0019588', 'C0039512', 'C2973446', 'C0750848', 'C0071836', 'C0016374', 'C2980091', 'C4301624', 'C4058811', 'C1455147', 'C3818721', 'C4078312', 'C0025033', 'C0033308', 'C4078806', 'C1831796', 'C4287815', 'C0040987', 'C1130428', 'C1700874', 'C2697961', 'C0057992', 'C2987603', 'C2699709', 'C0062941', 'C0879427', 'C1567130', 'C0541315', 'C0052416', 'C3853839', 'C0796392', 'C0040845', 'C1176309', 'C0253355', 'C0000618', 'C3255208', 'C0995188', 'C0011777', 'C0032950', 'C0092777', 'C0032952', 'C3657270', 'C0066700', 'C1707080', 'C0005308', 'C1831828', 'C0025815', 'C0907349', 'C2987648', 'C0069717', 'C2698692', 'C0059874', 'C0026259', 'C0020789']","[('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Non-Hodgkin Lymphoma',), ('Leukemia',), ('Melanoma',), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Kidney Cancer',)]",C1960398,71
Breast Cancer,C0144576,,,C0678222,0
Breast Cancer,C3853822,"['C1516119', 'C1176020', 'C1533699', 'C3896940', 'C0071568', 'C0016299', 'C4086264', 'C2827667', 'C4080091', 'C2930789', 'C0210657', 'C0008163', 'C0011705', 'C0065175', 'C4683810', 'C0025684', 'C0019588', 'C0039512', 'C1998098', 'C0071836', 'C0016374', 'C2980091', 'C4301624', 'C4058811', 'C1455147', 'C3818721', 'C4078312', 'C0016298', 'C0025033', 'C2932486', 'C4078806', 'C1831796', 'C4287815', 'C2604307', 'C1130428', 'C1700874', 'C2697961', 'C0057992', 'C2987603', 'C2699709', 'C0062941', 'C0879427', 'C0762737', 'C0765273', 'C0020402', 'C0541315', 'C0796392', 'C3853839', 'C0935989', 'C0040845', 'C0253355', 'C0059874', 'C4519428', 'C3657270', 'C0066700', 'C3273827', 'C1707080', 'C0907349', 'C2987648', 'C0069717', 'C2698692', 'C2987417', 'C0026259', 'C0020789']","[('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Non-Hodgkin Lymphoma',), ('Leukemia',), ('Melanoma',), ('Kidney Cancer',), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Melanoma')]",C1562029,64
Breast Cancer,C1328025,"['C2973446', 'C0245194', 'C0015133', 'C0762737', 'C0123931', 'C0765273', 'C0770560', 'C0040864', 'C2986924', 'C0021735', 'C0065175', 'C0051113', 'C4287815', 'C2698692', 'C0025684', 'C1130428', 'C0063077']","[('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Non-Hodgkin Lymphoma',), ('Lung Cancer',), ('Leukemia', 'Melanoma'), ('Kidney Cancer',)]",C1960398,17
Breast Cancer,C4045494,"['C1176020', 'C0011015', 'C2827667', 'C0011705', 'C0007257', 'C0063077', 'C1998098', 'C2973446', 'C0010711', 'C1130428', 'C0057992', 'C2987603', 'C4055433', 'C4079830', 'C0066700', 'C0879427', 'C1516119', 'C1144149', 'C0117996', 'C3896940', 'C0042679', 'C0210657', 'C0123931', 'C4519273', 'C0039512', 'C0672708', 'C2604307', 'C0040866', 'C1567130', 'C0765273', 'C0541315', 'C3501358', 'C0011777', 'C3657270', 'C0218986', 'C2930789', 'C2352806', 'C4079208', 'C0019588', 'C0245194', 'C0750848', 'C4301624', 'C0015133', 'C4058811', 'C3818721', 'C1367202', 'C1831796', 'C4287815', 'C0770560', 'C3853839', 'C1948068', 'C0935989', 'C3255208', 'C1527027', 'C4519428', 'C4056441', 'C0005308', 'C1831828', 'C0069717', 'C2987417', 'C1533699', 'C0071568', 'C0016299', 'C0056391', 'C1455147', 'C4078806', 'C1700874', 'C2697961', 'C0525079', 'C0042670', 'C0020402', 'C0005740', 'C0052416', 'C1176309', 'C0032950', 'C0907349', 'C0059874', 'C0026259']","[('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia',), ('Melanoma',), ('Kidney Cancer',), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma',), ('Lung Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Melanoma')]",C1562029,78
Breast Cancer,C4726799,"['C1516119', 'C1533699', 'C0071568', 'C0016299', 'C2930789', 'C1721300', 'C0210657', 'C0011705', 'C4683810', 'C0019588', 'C0039512', 'C2973446', 'C4301624', 'C0016374', 'C2980091', 'C4058811', 'C1455147', 'C3818721', 'C0025033', 'C0033308', 'C4078806', 'C2604307', 'C4287815', 'C1130428', 'C1700874', 'C2697961', 'C0057992', 'C0062941', 'C1567130', 'C0770560', 'C0541315', 'C0052416', 'C3853839', 'C0796392', 'C0253355', 'C0995188', 'C1567753', 'C0011777', 'C0032950', 'C0092777', 'C0032952', 'C3657270', 'C0066700', 'C1707080', 'C0005308', 'C1831828', 'C0025815', 'C0907349', 'C2987648', 'C0069717', 'C0025147', 'C2698692', 'C0059874', 'C0026259']","[('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Non-Hodgkin Lymphoma',), ('Leukemia',), ('Melanoma',), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Kidney Cancer',)]",C4708088,54
Breast Cancer,C0039286,"['C0117996', 'C1533699', 'C3896940', 'C0123931', 'C0042682', 'C2987430', 'C2352806', 'C4519273', 'C0007257', 'C0025684', 'C0063077', 'C0245194', 'C2973446', 'C0750848', 'C0015133', 'C0021735', 'C1831796', 'C0040867', 'C1130428', 'C0040866', 'C0879427', 'C0762737', 'C0770560', 'C0051113', 'C4682397', 'C2986924', 'C0907349', 'C2698692', 'C0060483']","[('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia',), ('Non-Hodgkin Lymphoma',), ('Lung Cancer',), ('Leukemia', 'Melanoma'), ('Kidney Cancer',)]",C1134719,29
Breast Cancer,C0039600,,,C3163805,0
Breast Cancer,C0039601,"['C0005310', 'C3896940', 'C0042679', 'C4086264', 'C1832027', 'C3467876', 'C4683810', 'C0025684', 'C0019588', 'C2973446', 'C0016374', 'C0056391', 'C0016298', 'C0144576', 'C2604307', 'C0057992', 'C0092801', 'C2987603', 'C0025677', 'C2717021', 'C0005740', 'C0796392', 'C1134659', 'C3657270', 'C1831828', 'C0011707', 'C2986924', 'C0907349', 'C4079854', 'C0026259']","[('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma',), ('Lung Cancer',), ('Kidney Cancer',)]",C1562029,30
Breast Cancer,C0076181,"['C1176020', 'C0003993', 'C4086264', 'C0011015', 'C2827667', 'C4080091', 'C0040864', 'C0008163', 'C2973446', 'C0071836', 'C0010711', 'C2980091', 'C3853921', 'C0025033', 'C0039902', 'C0040987', 'C1130428', 'C0057992', 'C0053523', 'C2987603', 'C0796392', 'C0393022', 'C4055433', 'C0000618', 'C0013089', 'C4079830', 'C0066700', 'C3273827', 'C1516119', 'C1144149', 'C0117996', 'C0042679', 'C0717670', 'C0210657', 'C0042682', 'C2987430', 'C0123931', 'C1832027', 'C0065175', 'C4683810', 'C0039512', 'C4078312', 'C0010583', 'C0004475', 'C0541315', 'C0253355', 'C3501358', 'C0011777', 'C3657270', 'C0218986', 'C0072980', 'C1721377', 'C0060483', 'C0020789', 'C2930789', 'C2980094', 'C2352806', 'C3467876', 'C4079208', 'C0019588', 'C4301624', 'C3818721', 'C0016298', 'C2932486', 'C1831796', 'C4287815', 'C2699709', 'C0877880', 'C0770560', 'C3853839', 'C1948068', 'C0935989', 'C3255208', 'C1567753', 'C0995188', 'C4519428', 'C4056441', 'C0005308', 'C1831828', 'C0069717', 'C1533699', 'C0071568', 'C0016299', 'C1721300', 'C0078257', 'C4049146', 'C2974289', 'C0056391', 'C1455147', 'C0026256', 'C1700874', 'C0040976', 'C2697961', 'C0525079', 'C0092801', 'C0051556', 'C0042670', 'C1176309', 'C0039871', 'C3658706', 'C0032950', 'C0032952', 'C1707080', 'C0030896', 'C0011707', 'C0907349', 'C4079854', 'C0059874', 'C0026259']","[('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Non-Hodgkin Lymphoma',), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia',), ('Melanoma',), ('Lung Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Lung Cancer', 'Melanoma'), ('Kidney Cancer',)]",C1562029,109
Breast Cancer,C0076189,,,C1562029,0
Breast Cancer,C0039607,"['C0011015', 'C2827667', 'C4080091', 'C0040864', 'C0011705', 'C0007257', 'C0016360', 'C0071836', 'C0010711', 'C2980091', 'C0025033', 'C0040987', 'C0057992', 'C0053523', 'C0796392', 'C4055433', 'C0000618', 'C0092777', 'C0013089', 'C4079830', 'C0066700', 'C3273827', 'C0879427', 'C1516119', 'C1144149', 'C0117996', 'C3896940', 'C0717670', 'C0210657', 'C0042682', 'C0123931', 'C1832027', 'C4519273', 'C4683810', 'C0039512', 'C0672708', 'C3899947', 'C2604307', 'C0040866', 'C0010583', 'C1567130', 'C0004475', 'C0541315', 'C3501358', 'C0011777', 'C0218986', 'C0072980', 'C0020789', 'C0020268', 'C2980094', 'C2352806', 'C3467876', 'C4079208', 'C0019588', 'C4301624', 'C0015133', 'C1831796', 'C4287815', 'C2699709', 'C0062941', 'C0770560', 'C3853839', 'C0935989', 'C0995188', 'C1567753', 'C4519428', 'C0005308', 'C1831828', 'C0069717', 'C2987417', 'C0005310', 'C1533699', 'C0071568', 'C0016299', 'C1721300', 'C0078257', 'C0246415', 'C0056391', 'C1455147', 'C0010927', 'C0040867', 'C1700874', 'C0040976', 'C2697961', 'C0042670', 'C0052416', 'C1176309', 'C0032950', 'C1707080', 'C0907349', 'C2987648', 'C0059874', 'C0026259']","[('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Non-Hodgkin Lymphoma',), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia',), ('Melanoma',), ('Lung Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Kidney Cancer',)]",C1562029,93
Breast Cancer,C0728747,"['C0003993', 'C4086264', 'C0011015', 'C4080091', 'C0008163', 'C0011705', 'C0007257', 'C2973446', 'C0071836', 'C0010711', 'C2980091', 'C3853921', 'C0025033', 'C0039902', 'C0040987', 'C0057992', 'C0053523', 'C2987603', 'C1134659', 'C0796392', 'C0040845', 'C4055433', 'C0000618', 'C0092777', 'C4079830', 'C0066700', 'C3273827', 'C1516119', 'C1144149', 'C0117996', 'C0042679', 'C0123931', 'C2987430', 'C1832027', 'C4683810', 'C0039512', 'C0672708', 'C4078312', 'C0021735', 'C0010583', 'C0004475', 'C0541315', 'C0253355', 'C0011777', 'C3657270', 'C0072980', 'C0020789', 'C1122962', 'C2930789', 'C2352806', 'C3467876', 'C0025684', 'C0019588', 'C4301624', 'C2932486', 'C0016294', 'C1831796', 'C2699709', 'C0770560', 'C3853839', 'C3255208', 'C1567753', 'C0995188', 'C4519428', 'C4056441', 'C0005308', 'C1831828', 'C0069717', 'C0005310', 'C1533699', 'C0071568', 'C0016299', 'C1721300', 'C0246415', 'C0056391', 'C1455147', 'C0026256', 'C2697961', 'C1176309', 'C0039871', 'C0032950', 'C0032952', 'C1707080', 'C0011707', 'C0907349', 'C2987648', 'C4079854', 'C0059874', 'C0026259']","[('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Non-Hodgkin Lymphoma',), ('Leukemia',), ('Melanoma',), ('Kidney Cancer',), ('Lung Cancer',), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Melanoma')]",C0346993,89
Breast Cancer,C4726900,,,C4721209,0
Breast Cancer,C2935436,"['C0003993', 'C4086264', 'C0011015', 'C4080091', 'C0040864', 'C0008163', 'C0071836', 'C0010711', 'C2980091', 'C3853921', 'C0039902', 'C0040987', 'C0057992', 'C0053523', 'C2987603', 'C1134659', 'C0796392', 'C0393022', 'C4055433', 'C0000618', 'C0013089', 'C4079830', 'C0066700', 'C3273827', 'C1516119', 'C1144149', 'C0042679', 'C1832027', 'C4683810', 'C0039512', 'C0672708', 'C4078312', 'C3899947', 'C0021735', 'C0144576', 'C2604307', 'C0010583', 'C1567130', 'C0004475', 'C0253355', 'C0011777', 'C2742502', 'C0218986', 'C0072980', 'C1721377', 'C0060483', 'C0020789', 'C1122962', 'C2930789', 'C2980094', 'C2352806', 'C3467876', 'C4079208', 'C0019588', 'C0750848', 'C3818721', 'C0016294', 'C0049065', 'C1997549', 'C2699709', 'C0062941', 'C3853839', 'C3255208', 'C1567753', 'C0995188', 'C1527027', 'C4519428', 'C4056441', 'C0005308', 'C1831828', 'C0025147', 'C2987417', 'C0018513', 'C0005310', 'C0071568', 'C0016299', 'C1721300', 'C0078257', 'C3181682', 'C2974289', 'C0246415', 'C0056391', 'C1455147', 'C0033308', 'C0026256', 'C1700874', 'C0040976', 'C2697961', 'C0092801', 'C0051556', 'C0020402', 'C1176309', 'C0039871', 'C3658706', 'C0032950', 'C0045093', 'C1707080', 'C0030896', 'C0011707', 'C2987648', 'C4079854', 'C0059874', 'C0026259']","[('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia',), ('Melanoma',), ('Kidney Cancer',), ('Lung Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Non-Hodgkin Lymphoma',), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Lung Cancer', 'Melanoma'), ('Leukemia', 'Melanoma')]",C1960398,103
Breast Cancer,C4519167,,,C4721209,0
Lung Cancer,C0013089,,,C0007115,0
Lung Cancer,C0025033,"['C0048306', 'C0003993', 'C0011015', 'C2827667', 'C0055900', 'C0008163', 'C0011705', 'C0007257', 'C1998098', 'C0016360', 'C0071836', 'C0010711', 'C0025033', 'C0039902', 'C0057992', 'C0053523', 'C0044401', 'C0290883', 'C0002555', 'C1134659', 'C0796392', 'C0040845', 'C4682397', 'C0092777', 'C0013089', 'C4079830', 'C0066700', 'C3273827', 'C0879427', 'C1516119', 'C1144149', 'C0117996', 'C3896940', 'C0042679', 'C0717670', 'C0123931', 'C0042682', 'C1832027', 'C4519273', 'C4683810', 'C0039512', 'C0671970', 'C0672708', 'C4726799', 'C4078312', 'C3899947', 'C0021735', 'C0039601', 'C0010583', 'C1567130', 'C1135132', 'C0004475', 'C0541315', 'C3501358', 'C0011777', 'C3657270', 'C0014582', 'C0218986', 'C0072980', 'C0060483', 'C2713008', 'C0020268', 'C2980094', 'C3467876', 'C4079208', 'C0019588', 'C0016298', 'C0016294', 'C1367202', 'C1831796', 'C2699709', 'C4055478', 'C0039607', 'C3853839', 'C1948068', 'C0935989', 'C3255208', 'C1567753', 'C0995188', 'C1527027', 'C4519428', 'C4056441', 'C0005308', 'C1831828', 'C0069717', 'C0025147', 'C2987417', 'C0018513', 'C0005310', 'C1533699', 'C0071568', 'C0016299', 'C1721300', 'C0120107', 'C4049146', 'C0246415', 'C0056391', 'C1455147', 'C0010927', 'C0040867', 'C0026256', 'C2697961', 'C0040976', 'C0525079', 'C0042670', 'C0020402', 'C0005740', 'C0052416', 'C0039871', 'C0032950', 'C1707080', 'C0907349', 'C4079854', 'C0039286', 'C0026259']","[('Breast Cancer',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Non-Hodgkin Lymphoma',), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia',), ('Melanoma',), ('Kidney Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Melanoma')]",C0023473,115
Lung Cancer,C0025677,"['C0571665', 'C0003993', 'C0005310', 'C3896940', 'C0071568', 'C0042679', 'C1721300', 'C3853822', 'C1832027', 'C0008163', 'C3181682', 'C4683810', 'C0025684', 'C0019588', 'C4049146', 'C0750848', 'C0071836', 'C0016374', 'C0016366', 'C0056391', 'C0016298', 'C0033308', 'C0016294', 'C0076181', 'C0039601', 'C0144576', 'C0076189', 'C4519167', 'C4045494', 'C2697961', 'C0057992', 'C0525079', 'C0092801', 'C0025677', 'C2717021', 'C2987603', 'C0062941', 'C0290883', 'C0765273', 'C0877880', 'C0004475', 'C2742503', 'C0005740', 'C0796392', 'C1134659', 'C0393022', 'C0040845', 'C1328025', 'C2935436', 'C0000618', 'C3658706', 'C4682397', 'C4519428', 'C3657270', 'C0092777', 'C0526371', 'C4726900', 'C0011707', 'C2986924', 'C0025815', 'C0907349', 'C4079854', 'C2987417', 'C0026259', 'C0020789']","[('Breast Cancer',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma',), ('Lung Cancer', 'Melanoma'), ('Kidney Cancer',)]",C0006413,65
Lung Cancer,C0042682,"['C0003993', 'C0020268', 'C2980094', 'C3853822', 'C0042682', 'C0040864', 'C1832027', 'C3467876', 'C0007257', 'C0010927', 'C0016298', 'C0049065', 'C0005311', 'C1997549', 'C0092801', 'C0025677', 'C0051556', 'C0044401', 'C0877880', 'C0393022', 'C0051113', 'C1527027', 'C4682397', 'C0041920', 'C2986924', 'C0025815', 'C0069717', 'C2698692', 'C0018513']","[('Breast Cancer',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',)]",C0023449,29
