cancer_class,subject_cui,pass_all_3,pass_all_3_cancer_types,object_cui,pass_all_3_count
Breast Cancer,C1328025,"['C2987430', 'C0020268', 'C0055900', 'C0877880', 'C0016294', 'C2352806', 'C2698692', 'C0765273', 'C0935989', 'C0042682', 'C0065175', 'C3818721', 'C0025684', 'C0040845', 'C0117996', 'C0025147', 'C2973446', 'C0907349', 'C0762737', 'C0671970', 'C4519428', 'C0059874', 'C0051113']","[('Kidney Cancer',), ('Leukemia',), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma',), ('Lung Cancer',)]",C1960398,23
Breast Cancer,C4045494,"['C0010927', 'C0026259', 'C2827667', 'C0069717', 'C1831796', 'C1707080', 'C4080091', 'C0039512', 'C0016294', 'C3896940', 'C0025677', 'C2352806', 'C2930789', 'C0005308', 'C0008163', 'C0765273', 'C0071836', 'C1130428', 'C0750848', 'C3818721', 'C1176309', 'C0025147', 'C1998098', 'C1831828', 'C0059874', 'C2986924', 'C3853839', 'C0049065', 'C0052416', 'C1455147', 'C3501358', 'C0015133', 'C0011015', 'C0044401', 'C0796392', 'C4301624', 'C0025684', 'C0026256', 'C4058811', 'C4078806', 'C2932486', 'C0995188', 'C4079830', 'C0877880', 'C2980094', 'C3657270', 'C1367202', 'C3273827', 'C0039871', 'C0056391', 'C4055433', 'C2974289', 'C4056441', 'C0018513', 'C2697961', 'C0066700', 'C0016298', 'C0030896', 'C0025033', 'C1176020', 'C0770560', 'C4683810', 'C0020268', 'C0246415', 'C0218986', 'C0042679', 'C4682397', 'C3467876', 'C0040867', 'C1721377', 'C0935989', 'C0011705', 'C0062941', 'C1527027', 'C0003993', 'C0040845', 'C0117996', 'C0020402', 'C0092777', 'C0762737', 'C0146224', 'C0072980']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia', 'Melanoma'), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Melanoma',)]",C1562029,82
Breast Cancer,C4726799,"['C2987430', 'C2986924', 'C0020268', 'C3853839', 'C1144149', 'C0010927', 'C0246415', 'C4078806', 'C0995188', 'C0218986', 'C1721300', 'C0877880', 'C0052416', 'C1455147', 'C0541315', 'C3657270', 'C4080091', 'C0032952', 'C0525079', 'C0005310', 'C0010711', 'C0040867', 'C3273827', 'C0016294', 'C0039871', 'C0059874', 'C0057992', 'C0056391', 'C4055433', 'C2974289', 'C0015133', 'C2699709', 'C0040976', 'C0005308', 'C2697961', 'C0765273', 'C0011705', 'C0062941', 'C0040864', 'C2742502', 'C0526371', 'C0003993', 'C2980091', 'C0016299', 'C0040845', 'C0011777', 'C1176309', 'C2987648', 'C0026256', 'C3818721', 'C1176020', 'C0025147', 'C4683810', 'C0092777', 'C0907349', 'C1831828', 'C1134659', 'C0671970', 'C0072980', 'C3255208']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer'), ('Melanoma',)]",C4708088,60
Breast Cancer,C0039286,"['C2987430', 'C0020268', 'C0055900', 'C0245194', 'C2827667', 'C4682397', 'C0877880', 'C0032952', 'C0005310', 'C0040867', 'C0016294', 'C2352806', 'C0007257', 'C2697961', 'C0765273', 'C1135135', 'C0123931', 'C0935989', 'C0042682', 'C0750848', 'C3818721', 'C0025684', 'C0040845', 'C1176309', 'C0040866', 'C0117996', 'C0060483', 'C0770560', 'C2973446', 'C0762737', 'C0671970', 'C0059874', 'C0051113']","[('Kidney Cancer',), ('Leukemia',), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma',), ('Lung Cancer',), ('Melanoma',)]",C1134719,33
Breast Cancer,C0039600,,,C3163805,0
Breast Cancer,C0039601,"['C2986924', 'C1144149', 'C0055900', 'C0246415', 'C4058811', 'C0026259', 'C0245194', 'C2827667', 'C2932486', 'C0253355', 'C2604307', 'C0144576', 'C0049065', 'C0013089', 'C1707080', 'C2980094', 'C4080091', 'C0063077', 'C4079854', 'C2717021', 'C1533699', 'C0005740', 'C2697961', 'C1135135', 'C0672708', 'C4078312', 'C0016374', 'C0879427', 'C0016298', 'C0033308', 'C0526371', 'C1527027', 'C3818721', 'C4086264', 'C0011777', 'C0019588', 'C4049146', 'C0770560', 'C4683810', 'C2973446', 'C0146224', 'C0907349', 'C0010583', 'C1122962', 'C0092801']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Melanoma',)]",C1562029,45
Breast Cancer,C0076181,"['C0010927', 'C0026259', 'C0069717', 'C1721300', 'C1707080', 'C0032950', 'C0541315', 'C4080091', 'C0039512', 'C0005310', 'C0010711', 'C0016294', 'C0042670', 'C1700874', 'C1533699', 'C2352806', 'C0040976', 'C2930789', 'C0005308', 'C0008163', 'C0765273', 'C0016360', 'C0672708', 'C0071836', 'C0020789', 'C2742503', 'C1567753', 'C1130428', 'C0016299', 'C3818721', 'C1176309', 'C0025147', 'C1998098', 'C1831828', 'C0078257', 'C0059874', 'C0092801', 'C2986924', 'C3853839', 'C2604307', 'C0049065', 'C0052416', 'C1455147', 'C1948068', 'C0039902', 'C0011707', 'C3501358', 'C0015133', 'C0011015', 'C1135135', 'C0044401', 'C0040864', 'C3853921', 'C0796392', 'C0526371', 'C0025684', 'C0011777', 'C0026256', 'C0907349', 'C0210657', 'C0671970', 'C0717670', 'C0055900', 'C4058811', 'C4078806', 'C2932486', 'C0995188', 'C4079830', 'C4287815', 'C0877880', 'C2980094', 'C3657270', 'C0525079', 'C1367202', 'C3273827', 'C0039871', 'C0057992', 'C0056391', 'C4079208', 'C4055433', 'C2717021', 'C2974289', 'C4056441', 'C2699709', 'C0018513', 'C2697961', 'C0066700', 'C0025815', 'C2742502', 'C0016298', 'C0030896', 'C0004475', 'C2987417', 'C0393022', 'C4683810', 'C1122962', 'C3255208', 'C1144149', 'C0246415', 'C0218986', 'C0013089', 'C0042679', 'C3467876', 'C1721377', 'C1567130', 'C0071568', 'C0007257', 'C1832027', 'C4078312', 'C0011705', 'C0033308', 'C1527027', 'C0003993', 'C2980091', 'C0040845', 'C2987648', 'C0117996', 'C0020402', 'C0092777', 'C1134659']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia', 'Melanoma'), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Melanoma',)]",C1562029,120
Breast Cancer,C0076189,,,C1562029,0
Breast Cancer,C0039607,"['C0010927', 'C0026259', 'C2827667', 'C0069717', 'C1516119', 'C0144576', 'C1721300', 'C1707080', 'C0032950', 'C0541315', 'C4080091', 'C0032952', 'C0039512', 'C0005310', 'C0010711', 'C0016294', 'C0042670', 'C1533699', 'C0025677', 'C0040976', 'C0005308', 'C0008163', 'C0765273', 'C0071836', 'C0020789', 'C2742503', 'C0750848', 'C0016299', 'C3818721', 'C1176309', 'C0025147', 'C1831828', 'C0078257', 'C0059874', 'C0051113', 'C3853839', 'C2604307', 'C0049065', 'C0052416', 'C1455147', 'C0039902', 'C0015133', 'C0011015', 'C1135135', 'C0044401', 'C0796392', 'C0526371', 'C0025684', 'C0011777', 'C0026256', 'C0210657', 'C0055900', 'C4058811', 'C2932486', 'C0995188', 'C4079830', 'C0877880', 'C2980094', 'C2987603', 'C3657270', 'C0525079', 'C1367202', 'C3273827', 'C0039871', 'C0041920', 'C0056391', 'C4079208', 'C4055433', 'C2717021', 'C2974289', 'C2699709', 'C0018513', 'C2697961', 'C0025815', 'C0016298', 'C0030896', 'C0025033', 'C2987417', 'C0770560', 'C0393022', 'C4683810', 'C3255208', 'C0020268', 'C1144149', 'C3658706', 'C0218986', 'C0042679', 'C4682397', 'C3467876', 'C0040867', 'C0071568', 'C0007257', 'C4078312', 'C0935989', 'C0062941', 'C1527027', 'C2980091', 'C0040845', 'C2987648', 'C0117996', 'C0092777', 'C0146224']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Lung Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Melanoma',)]",C1562029,102
Breast Cancer,C0728747,"['C0010927', 'C0026259', 'C0000618', 'C0053523', 'C0069717', 'C0144576', 'C3181682', 'C1721300', 'C1707080', 'C0032950', 'C0541315', 'C4080091', 'C0032952', 'C0039512', 'C0005310', 'C0010711', 'C0016294', 'C0042670', 'C1700874', 'C1533699', 'C0040976', 'C2930789', 'C0008163', 'C0765273', 'C0020789', 'C2742503', 'C1567753', 'C1130428', 'C0040987', 'C0750848', 'C0016299', 'C3818721', 'C4086264', 'C1176309', 'C0025147', 'C1831828', 'C0078257', 'C0092801', 'C2986924', 'C3853839', 'C2604307', 'C0049065', 'C0052416', 'C1455147', 'C1948068', 'C0039902', 'C0011707', 'C0015133', 'C1135135', 'C0044401', 'C0040864', 'C0526371', 'C0011777', 'C0026256', 'C0907349', 'C0010583', 'C0210657', 'C0717670', 'C0055900', 'C4058811', 'C4078806', 'C2932486', 'C0995188', 'C4079830', 'C4287815', 'C2980094', 'C3657270', 'C0525079', 'C3273827', 'C0039871', 'C0041920', 'C0057992', 'C0056391', 'C4079208', 'C4055433', 'C2717021', 'C2974289', 'C2699709', 'C0005311', 'C2697961', 'C0018513', 'C0016374', 'C0066700', 'C0025815', 'C2742502', 'C0030896', 'C0004475', 'C0393022', 'C4683810', 'C1122962', 'C3255208', 'C1144149', 'C0246415', 'C0253355', 'C0218986', 'C0013089', 'C0042679', 'C3467876', 'C0071568', 'C0007257', 'C1832027', 'C4078312', 'C0011705', 'C0062941', 'C0033308', 'C1527027', 'C0003993', 'C2980091', 'C0040845', 'C2987648', 'C0019588', 'C0020402', 'C0092777', 'C1134659']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia', 'Melanoma'), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Melanoma',)]",C0346993,114
Breast Cancer,C4726900,,,C4721209,0
Breast Cancer,C2935436,"['C0010927', 'C0026259', 'C0000618', 'C0069717', 'C0144576', 'C1721300', 'C1707080', 'C0032950', 'C0032952', 'C0039512', 'C0005310', 'C0016294', 'C0042670', 'C4079854', 'C1700874', 'C0025677', 'C0040976', 'C2930789', 'C0005308', 'C0008163', 'C0672708', 'C0071836', 'C0020789', 'C2742503', 'C1567753', 'C1130428', 'C0040987', 'C0016299', 'C4086264', 'C1176309', 'C0025147', 'C2973446', 'C1831828', 'C0078257', 'C0092801', 'C3853839', 'C2604307', 'C0049065', 'C0052416', 'C1455147', 'C1948068', 'C0039902', 'C0011707', 'C0044401', 'C0040864', 'C0526371', 'C0025684', 'C0011777', 'C0026256', 'C0010583', 'C0210657', 'C0055900', 'C4058811', 'C2932486', 'C0995188', 'C4079830', 'C4287815', 'C2980094', 'C3273827', 'C0039871', 'C0041920', 'C0056391', 'C4079208', 'C4055433', 'C2717021', 'C2974289', 'C2699709', 'C0018513', 'C0066700', 'C0025815', 'C2742502', 'C0030896', 'C0004475', 'C2987417', 'C0393022', 'C4683810', 'C1122962', 'C3255208', 'C0246415', 'C0253355', 'C0218986', 'C0013089', 'C0042679', 'C3467876', 'C1721377', 'C0071568', 'C0007257', 'C1832027', 'C4078312', 'C0879427', 'C1527027', 'C0033308', 'C2980091', 'C0040845', 'C2987648', 'C0020402', 'C0092777', 'C1134659']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia', 'Melanoma'), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Melanoma',)]",C1960398,98
Breast Cancer,C4519167,,,C4721209,0
Lung Cancer,C0013089,,,C0007115,0
Lung Cancer,C0025033,"['C0039601', 'C0010927', 'C0026259', 'C2827667', 'C0069717', 'C1831796', 'C1516119', 'C0144576', 'C1721300', 'C1707080', 'C0541315', 'C0032952', 'C0039512', 'C0005310', 'C0010711', 'C0016294', 'C0042670', 'C1700874', 'C3896940', 'C1533699', 'C0025677', 'C3899947', 'C0040976', 'C0005308', 'C0008163', 'C0765273', 'C0016360', 'C0672708', 'C0071836', 'C0020789', 'C2742503', 'C1567753', 'C0750848', 'C0016299', 'C1176309', 'C4049146', 'C4519273', 'C2973446', 'C1831828', 'C3852841', 'C4519428', 'C0092801', 'C2986924', 'C3853839', 'C0049065', 'C0052416', 'C0011015', 'C0005740', 'C0048306', 'C0044401', 'C0123931', 'C0051556', 'C0796392', 'C0526371', 'C0025684', 'C0011777', 'C0026256', 'C0060483', 'C0010583', 'C0671970', 'C0717670', 'C0055900', 'C4078806', 'C2932486', 'C0039607', 'C4079830', 'C0290883', 'C0995188', 'C0877880', 'C2980094', 'C2987603', 'C3657270', 'C0525079', 'C1367202', 'C0728747', 'C3273827', 'C0039871', 'C0571665', 'C0041920', 'C0057992', 'C0056391', 'C4079208', 'C4055433', 'C2717021', 'C4056441', 'C2699709', 'C0018513', 'C2697961', 'C0016374', 'C0066700', 'C0025815', 'C0030896', 'C0025033', 'C2987417', 'C0770560', 'C0393022', 'C4683810', 'C4045494', 'C0020268', 'C1144149', 'C1328025', 'C3658706', 'C0246415', 'C0218986', 'C0013089', 'C0014582', 'C4682397', 'C3467876', 'C0040867', 'C4055478', 'C1721377', 'C1567130', 'C0071568', 'C1832027', 'C0120107', 'C0011705', 'C1506770', 'C0062941', 'C0879427', 'C1527027', 'C2980091', 'C0019588', 'C0040866', 'C0117996', 'C0002555', 'C0092777']","[('Kidney Cancer',), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Lung Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer',), ('Melanoma',)]",C0023473,126
Lung Cancer,C0025677,"['C2986924', 'C0039601', 'C1144149', 'C0055900', 'C0026259', 'C0000618', 'C2932486', 'C0253355', 'C1831796', 'C0144576', 'C0049065', 'C0013089', 'C3181682', 'C1707080', 'C0032950', 'C1721300', 'C0039600', 'C0016366', 'C0032952', 'C1948068', 'C0040867', 'C0063077', 'C0039902', 'C0016294', 'C0056391', 'C0039286', 'C4079854', 'C0021735', 'C3896940', 'C1533699', 'C2699709', 'C0025677', 'C0007257', 'C0005311', 'C2698692', 'C0765273', 'C0246421', 'C4078312', 'C0076181', 'C0935989', 'C0042682', 'C0020789', 'C0065879', 'C0062941', 'C0040864', 'C2742503', 'C4726900', 'C0879427', 'C0016298', 'C0033308', 'C0526371', 'C2980091', 'C0750848', 'C0025684', 'C1527027', 'C0011777', 'C0040987', 'C0019588', 'C0026256', 'C4049146', 'C1176020', 'C0020402', 'C0393022', 'C4683810', 'C2973446', 'C0907349', 'C0010583', 'C0072980', 'C4519167', 'C2935436', 'C0092801']","[('Kidney Cancer',), ('Leukemia', 'Melanoma'), ('Leukemia',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer',), ('Melanoma',)]",C0006413,71
Lung Cancer,C0042682,"['C1328025', 'C3658706', 'C0055900', 'C0053523', 'C1831796', 'C0032950', 'C2987603', 'C1948068', 'C4055478', 'C0063077', 'C0039286', 'C0021735', 'C3899947', 'C0007257', 'C0005311', 'C2698692', 'C0018513', 'C0016360', 'C1997549', 'C0672708', 'C4078312', 'C0044401', 'C0935989', 'C0042682', 'C0051556', 'C0879427', 'C0016298', 'C1527027', 'C0025684', 'C0004475', 'C2987417', 'C0040866', 'C0002555', 'C0060483', 'C4519273', 'C2973446', 'C0671970', 'C0051113']","[('Kidney Cancer',), ('Leukemia', 'Melanoma'), ('Leukemia',), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Lung Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma',), ('Breast Cancer',), ('Melanoma',)]",C0023449,38
Lung Cancer,C4055433,"['C1135132', 'C0039601', 'C0010927', 'C0026259', 'C0000618', 'C0053523', 'C0069717', 'C1831796', 'C1516119', 'C1721300', 'C1707080', 'C0541315', 'C0039512', 'C0005310', 'C0010711', 'C0016294', 'C0042670', 'C1700874', 'C3896940', 'C1533699', 'C0025677', 'C0076189', 'C0040976', 'C0005308', 'C0008163', 'C0765273', 'C0016360', 'C0672708', 'C0071836', 'C0042682', 'C0020789', 'C0040987', 'C0016299', 'C1176309', 'C0025147', 'C2973446', 'C1831828', 'C1998098', 'C0025826', 'C3852841', 'C4519428', 'C0051113', 'C2986924', 'C3853839', 'C0049065', 'C0052416', 'C1455147', 'C1948068', 'C0011707', 'C3501358', 'C0021735', 'C0011015', 'C0005740', 'C0048306', 'C0044401', 'C0040864', 'C0051556', 'C0796392', 'C0526371', 'C0025684', 'C0011777', 'C0026256', 'C0060483', 'C0907349', 'C0671970', 'C4519167', 'C2935436', 'C0717670', 'C0055900', 'C4078806', 'C2932486', 'C0039607', 'C4079830', 'C0290883', 'C0995188', 'C0877880', 'C2980094', 'C3657270', 'C0525079', 'C1367202', 'C0728747', 'C0063077', 'C3273827', 'C0039871', 'C0571665', 'C0041920', 'C0057992', 'C0056391', 'C4079208', 'C4055433', 'C0039286', 'C4056441', 'C0018513', 'C2698692', 'C2697961', 'C0246421', 'C0066700', 'C0025815', 'C0016298', 'C0030896', 'C0004475', 'C0025033', 'C2987417', 'C1176020', 'C0770560', 'C0393022', 'C4683810', 'C4045494', 'C3255208', 'C0020268', 'C1144149', 'C1328025', 'C0246415', 'C0253355', 'C4726799', 'C0218986', 'C0013089', 'C0042679', 'C0014582', 'C4682397', 'C0039600', 'C3467876', 'C0040867', 'C4055478', 'C3853822', 'C1567130', 'C0071568', 'C0007257', 'C0851344', 'C1832027', 'C4078312', 'C0076181', 'C0935989', 'C0011705', 'C1506770', 'C0062941', 'C0879427', 'C1527027', 'C0003993', 'C2980091', 'C0040845', 'C0019588', 'C0117996', 'C0002555', 'C0020402', 'C0092777', 'C1134659', 'C0072980']","[('Kidney Cancer',), ('Leukemia', 'Melanoma'), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer',), ('Melanoma',)]",C0278987,148
Lung Cancer,C0796392,"['C0010927', 'C0026259', 'C0053523', 'C2827667', 'C0069717', 'C1831796', 'C1516119', 'C1721300', 'C1707080', 'C0032950', 'C0039512', 'C0005310', 'C0010711', 'C0016294', 'C0042670', 'C3899947', 'C0040976', 'C0005308', 'C0008163', 'C0765273', 'C0016360', 'C0071836', 'C0016299', 'C1176309', 'C4049146', 'C0025147', 'C1831828', 'C3852841', 'C0051113', 'C3853839', 'C0052416', 'C1455147', 'C2713008', 'C0039902', 'C3501358', 'C0011015', 'C0048306', 'C0044401', 'C0796392', 'C0526371', 'C0025684', 'C0026256', 'C0671970', 'C2935436', 'C0717670', 'C4078806', 'C2932486', 'C0039607', 'C4079830', 'C0290883', 'C0995188', 'C2980094', 'C0525079', 'C1367202', 'C0728747', 'C0063077', 'C3273827', 'C0039871', 'C0571665', 'C0041920', 'C0057992', 'C0056391', 'C4079208', 'C4055433', 'C4056441', 'C0018513', 'C2698692', 'C2697961', 'C0246421', 'C0066700', 'C0025815', 'C0016298', 'C2987417', 'C1176020', 'C0770560', 'C4683810', 'C4045494', 'C3255208', 'C1328025', 'C4726799', 'C0218986', 'C0042679', 'C0014582', 'C4682397', 'C3467876', 'C4055478', 'C0040867', 'C3853822', 'C1721377', 'C1567130', 'C0071568', 'C0007257', 'C0851344', 'C0076181', 'C0011705', 'C1506770', 'C0879427', 'C0003993', 'C2980091', 'C0040845', 'C0002555', 'C0092777', 'C1134659', 'C0072980']","[('Kidney Cancer',), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer',), ('Melanoma',)]",C4722085,104
Lung Cancer,C0246415,,,C0376358,0
Lung Cancer,C0144576,,,C0678222,0
Lung Cancer,C2987648,,,C1960925,0
Lung Cancer,C3853921,"['C2987603', 'C3899947', 'C3853839', 'C0717670', 'C0851344', 'C4055478', 'C0053523', 'C0016360', 'C0044401', 'C1506770', 'C3852841', 'C0051556']","[('Leukemia',), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma',), ('Breast Cancer',), ('Melanoma',)]",C0007131,12
Lung Cancer,C0762737,,,C0007131,0
