cancer_class,subject_cui,pass_all_3,pass_all_3_cancer_types,object_cui,pass_all_3_count
Breast Cancer,C0025826,"['C0060483', 'C0907349', 'C1455147', 'C3896940', 'C0005310', 'C0253355', 'C4519428', 'C2699709', 'C1567753', 'C0011707', 'C0210657', 'C2980094', 'C0025815', 'C0062941', 'C4079830', 'C2717021', 'C0039512', 'C1176020', 'C0005311', 'C0025033', 'C4086264', 'C3853921', 'C0032950', 'C0021735', 'C1721377', 'C4683810', 'C0011705', 'C0671970', 'C0000618', 'C1144149', 'C0059874', 'C0049065', 'C0016374', 'C1122962', 'C1516119', 'C0008163', 'C1135135', 'C0672708', 'C1367202', 'C0117996', 'C4055433', 'C0072980', 'C0541315', 'C2986924', 'C0020268', 'C0016294', 'C0041920', 'C0016360', 'C0765273', 'C0069717', 'C1721300', 'C0123931', 'C0525079', 'C2987417', 'C3181682', 'C0935989', 'C0218986', 'C0040866', 'C0063077', 'C0020789', 'C2980091', 'C0003993', 'C3818721', 'C0042682', 'C0144576', 'C0030896', 'C4056441', 'C0039871', 'C4682397', 'C4078312', 'C1567130', 'C0039902', 'C0013089', 'C3853839', 'C0025684', 'C0025677', 'C0015133', 'C0877880', 'C1707080', 'C1176309', 'C2987648', 'C0078257', 'C1130428', 'C4058811', 'C0051113', 'C0016298', 'C0040845', 'C3273827']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer')]",C1562029,88
Breast Cancer,C2713008,"['C0042670', 'C0018513', 'C0060483', 'C0907349', 'C0253355', 'C4519428', 'C2604307', 'C0210657', 'C0032952', 'C2980094', 'C0026259', 'C0042679', 'C0770560', 'C0005308', 'C0025147', 'C1176020', 'C1831828', 'C0025033', 'C0065175', 'C0020402', 'C3255208', 'C3853921', 'C0011015', 'C0053523', 'C0393022', 'C0021735', 'C0033308', 'C0071836', 'C4683810', 'C0011705', 'C0671970', 'C0000618', 'C0092777', 'C0007257', 'C0016374', 'C1122962', 'C0044401', 'C1135135', 'C0672708', 'C0045093', 'C1367202', 'C0117996', 'C4055433', 'C0541315', 'C0879427', 'C0020268', 'C0016294', 'C0010711', 'C0041920', 'C0040976', 'C0040867', 'C0765273', 'C0005740', 'C0069717', 'C0750848', 'C4079208', 'C1721300', 'C0123931', 'C0525079', 'C2742502', 'C0057992', 'C3899947', 'C0935989', 'C0010583', 'C0762737', 'C1527027', 'C0020789', 'C0063077', 'C3273827', 'C2974289', 'C3818721', 'C0040864', 'C0144576', 'C0039871', 'C2698692', 'C4682397', 'C1567130', 'C4301624', 'C0039902', 'C0013089', 'C3853839', 'C0025677', 'C0246415', 'C4078806', 'C1176309', 'C1130428', 'C0052416', 'C0526371', 'C0051113', 'C0717670', 'C0016299', 'C0016298', 'C1998098', 'C3467876']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Kidney Cancer'), ('Breast Cancer', 'Lung Cancer')]",C1960398,94
Breast Cancer,C0144576,,,C0678222,0
Breast Cancer,C3853822,"['C1134659', 'C0042670', 'C0018513', 'C0060483', 'C0907349', 'C3896940', 'C0253355', 'C4519428', 'C2604307', 'C0210657', 'C0062941', 'C0042679', 'C0005308', 'C0039512', 'C0025147', 'C1176020', 'C1831828', 'C3255208', 'C3853921', 'C0021735', 'C1700874', 'C1721377', 'C0071836', 'C4683810', 'C0796392', 'C0011705', 'C0671970', 'C2930789', 'C0059874', 'C1122962', 'C1516119', 'C0044401', 'C2352806', 'C0019588', 'C1135135', 'C0672708', 'C0026256', 'C1367202', 'C0117996', 'C0072980', 'C2986924', 'C1533699', 'C0879427', 'C0020268', 'C0016294', 'C0040976', 'C0016360', 'C0056391', 'C0055900', 'C0040867', 'C4287815', 'C0005740', 'C0069717', 'C0750848', 'C2742503', 'C4079208', 'C1721300', 'C0123931', 'C0525079', 'C3657270', 'C2697961', 'C0935989', 'C0010583', 'C0762737', 'C4049146', 'C1527027', 'C0063077', 'C3273827', 'C2974289', 'C3818721', 'C0040864', 'C0144576', 'C0030896', 'C4056441', 'C2698692', 'C4682397', 'C1567130', 'C0039902', 'C0013089', 'C3853839', 'C0025677', 'C0246415', 'C0015133', 'C0877880', 'C3501358', 'C1707080', 'C4078806', 'C1176309', 'C1130428', 'C0052416', 'C0051113', 'C0717670', 'C0016299', 'C1998098', 'C3467876']","[('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Breast Cancer', 'Lung Cancer')]",C1562029,95
Breast Cancer,C1328025,"['C3853921', 'C1122962', 'C0042682', 'C2717021', 'C0877880', 'C1707080', 'C0056391', 'C0016360', 'C0123931', 'C0040987', 'C0879427', 'C0063077', 'C0015133']","[('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia', 'Lung Cancer', 'Melanoma')]",C1960398,13
Breast Cancer,C4045494,"['C0042670', 'C0018513', 'C0060483', 'C1455147', 'C3896940', 'C1831796', 'C0253355', 'C0010927', 'C4519273', 'C2604307', 'C2699709', 'C0011707', 'C0210657', 'C2987603', 'C2980094', 'C0042679', 'C0005308', 'C4079830', 'C1176020', 'C1831828', 'C3255208', 'C3853921', 'C0032950', 'C0021735', 'C0393022', 'C1721377', 'C0033308', 'C4683810', 'C0011705', 'C0671970', 'C0059874', 'C0049065', 'C1122962', 'C0044401', 'C2352806', 'C0008163', 'C1135135', 'C0672708', 'C0026256', 'C1367202', 'C0117996', 'C4055433', 'C2986924', 'C0879427', 'C0020268', 'C0016294', 'C0010711', 'C0041920', 'C0016360', 'C0040867', 'C2973446', 'C4287815', 'C0069717', 'C4079208', 'C1721300', 'C0123931', 'C0525079', 'C0057992', 'C3181682', 'C3899947', 'C0935989', 'C0010583', 'C1527027', 'C0063077', 'C3273827', 'C2974289', 'C3818721', 'C0030896', 'C4056441', 'C0039871', 'C4682397', 'C4078312', 'C0039902', 'C0013089', 'C0025677', 'C0015133', 'C1707080', 'C4078806', 'C1176309', 'C0078257', 'C1130428', 'C0052416', 'C0717670', 'C0016299', 'C0016298', 'C1998098']","[('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Lung Cancer')]",C1562029,86
Breast Cancer,C4726799,"['C3853921', 'C0042682', 'C0053523', 'C0040864', 'C0042670', 'C3818721', 'C0144576', 'C0060483', 'C0040867', 'C0039871', 'C0033308', 'C0071836', 'C4683810', 'C4682397', 'C0750848', 'C0011705', 'C0069717', 'C0671970', 'C0000618', 'C4519428', 'C0016294', 'C1721300', 'C0525079', 'C0040987', 'C1998098', 'C0013089', 'C4080091', 'C0025677', 'C2604307', 'C0015133', 'C0016374', 'C0057992', 'C1122962', 'C1516119', 'C2742502', 'C3899947', 'C0995188', 'C0935989', 'C4078806', 'C1176309', 'C0010583', 'C0032952', 'C0019588', 'C0762737', 'C1135135', 'C0672708', 'C0042679', 'C0770560', 'C0063077', 'C0005308', 'C1527027', 'C0052416', 'C0045093', 'C0025147', 'C1367202', 'C0051113', 'C1176020', 'C1831828', 'C0005311', 'C0025033', 'C0541315', 'C0717670', 'C0040845', 'C0016299', 'C0117996', 'C4055433', 'C3273827', 'C2974289', 'C0879427', 'C0020268', 'C3255208']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer')]",C4708088,71
Breast Cancer,C0039286,"['C3896940', 'C2717021', 'C4682397', 'C4301624', 'C0051113', 'C0016299', 'C0123931', 'C0030896', 'C0018513', 'C0040867', 'C0025684', 'C0063077', 'C0015133']","[('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Leukemia',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma')]",C1134719,13
Breast Cancer,C0039600,,,C3163805,0
Breast Cancer,C0039601,"['C0011015', 'C0393022', 'C1700874', 'C0016360', 'C1721377', 'C0018513', 'C0060483', 'C4056441', 'C0039871', 'C4287815', 'C2698692', 'C3896940', 'C0005740', 'C0005310', 'C0750848', 'C2742503', 'C0000618', 'C4519428', 'C0092777', 'C2930789', 'C2987417', 'C2697961', 'C4079854', 'C1144149', 'C0011707', 'C0246415', 'C0049065', 'C0016374', 'C2742502', 'C0935989', 'C1707080', 'C0210657', 'C2987648', 'C2352806', 'C0218986', 'C0762737', 'C4049146', 'C0672708', 'C0026259', 'C0770560', 'C3658706', 'C0052416', 'C2932486', 'C0072980', 'C0541315', 'C0016298', 'C3818721', 'C3273827', 'C0020402', 'C1533699', 'C3467876', 'C0879427', 'C0016294', 'C0010711']","[('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Kidney Cancer'), ('Breast Cancer', 'Lung Cancer')]",C1562029,54
Breast Cancer,C0076181,"['C0071568', 'C0042670', 'C0018513', 'C0060483', 'C1455147', 'C3896940', 'C0005310', 'C0253355', 'C4519428', 'C0051556', 'C2604307', 'C2699709', 'C1567753', 'C0011707', 'C0995188', 'C0210657', 'C2980094', 'C0026259', 'C0062941', 'C0770560', 'C0042679', 'C3658706', 'C4079830', 'C0039512', 'C1176020', 'C1831828', 'C0005311', 'C0025033', 'C0065175', 'C3255208', 'C3853921', 'C0011015', 'C0053523', 'C0032950', 'C0021735', 'C0393022', 'C0146224', 'C1721377', 'C0033308', 'C0071836', 'C4683810', 'C0011705', 'C0671970', 'C0000618', 'C0092777', 'C1144149', 'C0059874', 'C0049065', 'C0016374', 'C1122962', 'C1516119', 'C0044401', 'C0008163', 'C0019588', 'C1135135', 'C0672708', 'C1367202', 'C0117996', 'C4055433', 'C0072980', 'C0541315', 'C0879427', 'C0016294', 'C0010711', 'C0041920', 'C0016360', 'C0056391', 'C0055900', 'C0040867', 'C2973446', 'C4287815', 'C0765273', 'C0005740', 'C0069717', 'C0750848', 'C1721300', 'C0123931', 'C0525079', 'C4080091', 'C2697961', 'C2742502', 'C3899947', 'C0935989', 'C0010583', 'C0218986', 'C4049146', 'C1527027', 'C0020789', 'C2980091', 'C2932486', 'C2974289', 'C0003993', 'C3818721', 'C0004475', 'C0042682', 'C0030896', 'C4056441', 'C0039871', 'C2698692', 'C4682397', 'C1567130', 'C0040987', 'C0013089', 'C3853839', 'C0025677', 'C4079854', 'C0015133', 'C1707080', 'C2987648', 'C0078257', 'C1130428', 'C0052416', 'C0526371', 'C4058811', 'C0717670', 'C0016298', 'C0040845', 'C3273827', 'C3467876']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer')]",C1562029,119
Breast Cancer,C0076189,,,C1562029,0
Breast Cancer,C0039607,"['C0041920', 'C3853921', 'C0042682', 'C0071568', 'C0393022', 'C0040864', 'C0042670', 'C0144576', 'C1721377', 'C0030896', 'C0060483', 'C0040867', 'C0018513', 'C0039871', 'C4056441', 'C2973446', 'C0071836', 'C1455147', 'C3896940', 'C4683810', 'C0245194', 'C0796392', 'C0765273', 'C0005310', 'C0011705', 'C0253355', 'C1567130', 'C0671970', 'C0069717', 'C4519428', 'C0525079', 'C0040987', 'C0013089', 'C3853839', 'C4080091', 'C2697961', 'C0015133', 'C0049065', 'C0016374', 'C1122962', 'C1516119', 'C3899947', 'C0935989', 'C1707080', 'C0210657', 'C0010583', 'C2987648', 'C0019588', 'C4049146', 'C2980094', 'C0672708', 'C0078257', 'C0062941', 'C0020789', 'C1130428', 'C4058811', 'C0039512', 'C1367202', 'C0117996', 'C1176020', 'C0005311', 'C4055433', 'C0025033', 'C0541315', 'C0072980', 'C0040845', 'C0003993', 'C0016298', 'C3818721', 'C3273827', 'C2974289', 'C3467876', 'C0016294']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Breast Cancer', 'Kidney Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer')]",C1562029,73
Breast Cancer,C0728747,"['C0071568', 'C0018513', 'C0060483', 'C0907349', 'C1455147', 'C3896940', 'C0005310', 'C0253355', 'C4519428', 'C0051556', 'C2604307', 'C2699709', 'C0995188', 'C0210657', 'C0032952', 'C2980094', 'C0026259', 'C0062941', 'C0770560', 'C0042679', 'C3658706', 'C4079830', 'C0039512', 'C1176020', 'C1831828', 'C0005311', 'C0025033', 'C0065175', 'C3255208', 'C3853921', 'C0011015', 'C0032950', 'C0393022', 'C1700874', 'C0146224', 'C1721377', 'C0033308', 'C0071836', 'C4683810', 'C0796392', 'C0011705', 'C0671970', 'C0000618', 'C0092777', 'C1144149', 'C0059874', 'C0049065', 'C0016374', 'C2987430', 'C1516119', 'C1122962', 'C0008163', 'C0672708', 'C1367202', 'C0117996', 'C4055433', 'C0072980', 'C0541315', 'C0016294', 'C0010711', 'C0041920', 'C2973446', 'C0765273', 'C0005740', 'C0069717', 'C0750848', 'C1721300', 'C0525079', 'C2987417', 'C4080091', 'C2697961', 'C2742502', 'C3899947', 'C0935989', 'C0010583', 'C0218986', 'C0762737', 'C4049146', 'C0020789', 'C2980091', 'C2932486', 'C0003993', 'C3818721', 'C0004475', 'C0042682', 'C0040864', 'C4056441', 'C0039871', 'C2698692', 'C1567130', 'C4301624', 'C0013089', 'C3853839', 'C4079854', 'C0246415', 'C2987648', 'C0078257', 'C1130428', 'C0052416', 'C0526371', 'C4058811', 'C0051113', 'C0016298', 'C0040845', 'C3273827', 'C3467876']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer')]",C0346993,106
Breast Cancer,C4726900,,,C4721209,0
Breast Cancer,C2935436,"['C0071568', 'C0060483', 'C1455147', 'C3896940', 'C0005310', 'C0253355', 'C4519428', 'C0051556', 'C4519273', 'C2604307', 'C2699709', 'C1567753', 'C0995188', 'C0210657', 'C2980094', 'C0026259', 'C0025815', 'C0062941', 'C3658706', 'C4079830', 'C0039512', 'C1176020', 'C1831828', 'C0005311', 'C0025033', 'C0065175', 'C3255208', 'C0011015', 'C0053523', 'C0032950', 'C0393022', 'C1700874', 'C1721377', 'C0033308', 'C0071836', 'C4683810', 'C0011705', 'C0000618', 'C0092777', 'C0092801', 'C1144149', 'C0049065', 'C0016374', 'C2987430', 'C1516119', 'C1122962', 'C0672708', 'C1367202', 'C0117996', 'C4055433', 'C0072980', 'C0541315', 'C0010711', 'C0041920', 'C0056391', 'C0055900', 'C2973446', 'C0765273', 'C0005740', 'C0069717', 'C1721300', 'C0123931', 'C0525079', 'C2697961', 'C2742502', 'C3899947', 'C0935989', 'C0010583', 'C0218986', 'C2980091', 'C0003993', 'C3818721', 'C0004475', 'C0042682', 'C0040864', 'C4056441', 'C0039871', 'C0245194', 'C2698692', 'C1567130', 'C0013089', 'C3853839', 'C0025677', 'C4079854', 'C0877880', 'C1707080', 'C2987648', 'C0078257', 'C1130428', 'C0526371', 'C4058811', 'C0051113', 'C0016298', 'C0040845', 'C3273827', 'C3467876']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer')]",C1960398,96
Breast Cancer,C4519167,,,C4721209,0
Lung Cancer,C0013089,,,C0007115,0
Lung Cancer,C0025033,"['C1134659', 'C0042670', 'C0018513', 'C0060483', 'C0851344', 'C0907349', 'C3896940', 'C1831796', 'C0005310', 'C0253355', 'C0010927', 'C4519428', 'C4519273', 'C4055478', 'C0571665', 'C2699709', 'C0011707', 'C2713008', 'C0048306', 'C2987603', 'C2980094', 'C0026259', 'C0025815', 'C0770560', 'C0062941', 'C0005308', 'C3658706', 'C0039607', 'C4079830', 'C0039512', 'C1176020', 'C1831828', 'C0005311', 'C0025033', 'C0020402', 'C3255208', 'C0011015', 'C0053523', 'C0032950', 'C0021735', 'C0393022', 'C1700874', 'C1721377', 'C4726799', 'C0033308', 'C0071836', 'C4519167', 'C4683810', 'C0796392', 'C0011705', 'C0671970', 'C0000618', 'C0092777', 'C0092801', 'C1832027', 'C1506770', 'C0049065', 'C0007257', 'C1516119', 'C0014582', 'C0039601', 'C1997549', 'C0008163', 'C0019588', 'C0672708', 'C1367202', 'C0117996', 'C4055433', 'C0072980', 'C0541315', 'C2986924', 'C0065879', 'C0039286', 'C0076189', 'C1533699', 'C0879427', 'C0020268', 'C0016294', 'C0010711', 'C0041920', 'C0016360', 'C0056391', 'C3853822', 'C0055900', 'C1328025', 'C0040867', 'C2973446', 'C2935436', 'C0765273', 'C0005740', 'C0069717', 'C0750848', 'C4079208', 'C1721300', 'C0123931', 'C1998098', 'C3657270', 'C2697961', 'C0057992', 'C3181682', 'C3899947', 'C0935989', 'C0010583', 'C0218986', 'C0040866', 'C4049146', 'C1527027', 'C0020789', 'C0120107', 'C0039600', 'C0003993', 'C0004475', 'C0042682', 'C0040864', 'C0144576', 'C0030896', 'C4056441', 'C0039871', 'C2698692', 'C0246421', 'C4682397', 'C4078312', 'C1567130', 'C0076181', 'C0039902', 'C0040987', 'C0013089', 'C2827667', 'C3853839', 'C0025684', 'C0025677', 'C1135132', 'C4079854', 'C0246415', 'C0728747', 'C0877880', 'C3501358', 'C1707080', 'C0016366', 'C0052416', 'C0526371', 'C0717670', 'C0016299', 'C0016298', 'C0040845', 'C3273827', 'C3467876']","[('Breast Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer'), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Non-Hodgkin Lymphoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Kidney Cancer',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Colon and Rectal Cancer',), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer')]",C0023473,147
Lung Cancer,C0025677,"['C0071568', 'C0066700', 'C0018513', 'C0851344', 'C1455147', 'C3896940', 'C0005310', 'C0010927', 'C4519428', 'C1567753', 'C3852841', 'C2987603', 'C2980094', 'C0026259', 'C0062941', 'C0770560', 'C0042679', 'C3658706', 'C0039607', 'C1831828', 'C0025033', 'C0020402', 'C0011015', 'C0393022', 'C0021735', 'C1700874', 'C1721377', 'C0071836', 'C0011705', 'C0671970', 'C0000618', 'C0092777', 'C0092801', 'C1144149', 'C0049065', 'C0016374', 'C0039601', 'C0672708', 'C0117996', 'C0072980', 'C0541315', 'C0065879', 'C1533699', 'C0879427', 'C0010711', 'C0041920', 'C0056391', 'C3853822', 'C0005740', 'C2742503', 'C0525079', 'C2987417', 'C0057992', 'C0935989', 'C0010583', 'C0218986', 'C1527027', 'C0063077', 'C2980091', 'C2932486', 'C0004475', 'C0144576', 'C0030896', 'C4056441', 'C2698692', 'C0246421', 'C4078312', 'C0039902', 'C0013089', 'C0025684', 'C0025677', 'C1135132', 'C4079854', 'C0246415', 'C0728747', 'C1707080', 'C1176309', 'C0052416', 'C0051113', 'C0717670', 'C0016298', 'C1998098', 'C3467876']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Breast Cancer',), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Kidney Cancer'), ('Breast Cancer', 'Lung Cancer')]",C0006413,83
Lung Cancer,C0042682,"['C1134659', 'C1948068', 'C0011015', 'C0042682', 'C0071568', 'C0032950', 'C0056391', 'C0042670', 'C0066700', 'C1328025', 'C0040867', 'C4519167', 'C0025826', 'C0011705', 'C2742503', 'C0010927', 'C0076181', 'C4079208', 'C0002555', 'C4519273', 'C0040987', 'C2987417', 'C0092801', 'C1832027', 'C2827667', 'C3853839', 'C4055478', 'C3657270', 'C1567753', 'C4079854', 'C2697961', 'C0571665', 'C0007257', 'C0728747', 'C3181682', 'C0877880', 'C3899947', 'C0995188', 'C1707080', 'C0016366', 'C2713008', 'C0218986', 'C0019588', 'C0026256', 'C0062941', 'C0526371', 'C2717021', 'C0025147', 'C4045494', 'C0005311', 'C0541315', 'C0039600', 'C0003993', 'C1533699', 'C0879427']","[('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Breast Cancer',), ('Melanoma',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma')]",C0023449,55
